gen,best_balanced,mean_balanced,std_balanced,best_default,mean_default,std_default
0,87.82027017401384,38.75511128753725,23.85250250955336,93.10405089685368,22.53747026374263,38.62040568844601
1,88.59288973525118,55.104723214242775,24.54486675519636,93.1562175253438,45.54840528076141,44.72452042981711
2,88.59288973525118,63.04310047534793,23.889985971938184,93.1562175253438,59.36795804280984,42.76994800302372
3,89.39466846406769,69.71308321530412,20.188485147055687,93.47874178945528,71.86062192667127,36.33627795361608
4,89.93214184093672,76.546545774103,16.062944047448475,93.77730981109512,81.5502884654566,27.664111452714607
5,90.34094470078551,80.43880375511144,12.120531821766066,93.94670840550224,87.27793100331151,19.899135279782413
6,91.60624979919326,83.6695837953418,6.079972415824412,94.25240366476764,91.40803106773345,8.144816779742511
7,91.60624979919326,83.71988264287732,7.641576105031203,94.25240366476764,91.8071003745602,3.772885671300757
8,93.19605369405456,83.90040437951185,8.924655049150326,94.64278772623588,90.91981568997215,10.997812669461403
9,93.19605369405456,84.12097797468894,7.927794045958366,94.64278772623588,90.96759870556842,10.757980392662416
10,93.19605369405456,83.85545684693084,9.254818490411951,94.64278772623588,90.58766104427008,11.544333023172891
11,93.19605369405456,83.27868221333115,11.998212869408569,94.64278772623588,88.97983619860625,17.743594727738483
12,93.49605369405457,83.24971138229228,12.145937124367832,94.70278772623588,88.4140862828448,18.673829481719164
13,93.49605369405457,84.4649784752814,8.66677667481885,94.70278772623588,90.79198653107254,11.88859732282211
14,93.49605369405457,85.37232917071543,7.28325177675939,94.70278772623588,91.78012755888388,9.387284211270863
15,93.49605369405457,84.24786935397806,10.571108103695172,94.70278772623588,90.73561563903736,13.32999395697309
16,93.79605369405456,84.09270025941622,8.810954512768266,94.76278772623589,91.1346145175367,10.27548906804687
17,93.79605369405456,84.03604128186139,10.256576504679868,94.76278772623589,90.02609257593464,14.12795276598937
18,93.79605369405456,84.85923322031788,9.261308389456824,94.76278772623589,91.61032810498656,8.24228429840227
19,93.79605369405456,83.42630395253235,11.407750525385028,94.76278772623589,89.78532662983625,15.94240615466119
20,93.79605369405456,84.50832713819598,8.531214841294387,94.76278772623589,90.9536740414944,11.834528047136557
21,93.79605369405456,84.84574129959265,7.594415173961619,94.76278772623589,91.68800903949932,9.309663283883053
22,93.79605369405456,84.95188750460447,7.6048435793581,94.76278772623589,91.72461806165956,9.311448282327085
23,93.79605369405456,83.5633097562214,11.39422537634537,94.76278772623589,90.8712086174825,11.81345659310248
24,94.09605369405456,84.0502989568793,9.151800154444558,94.82278772623587,91.19251352453968,10.173589666436872
25,94.09605369405456,84.0458446120574,8.787851316916834,94.82278772623587,90.80173272980932,12.2945800615984
26,94.09605369405456,83.16920882300226,11.922069946582091,94.82278772623587,90.38435389162105,12.193260051370933
27,94.16355803717006,81.70017240361429,12.970775721212558,94.6488913831454,88.02226732461682,17.801728507510575
28,94.16355803717006,82.21855510911624,13.184836981752484,94.6488913831454,89.44151097913897,15.52559306130722
29,94.16355803717006,84.1043188342504,8.436124025459973,94.6488913831454,91.38906316654712,9.467000670672164
